Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Month,Order Year,Ship Month,Ship Year,Total_Sales_Per_Customer,Customer_Value,Delivery_Time
CA-2016-118738,10/24/2016,10/30/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Houston,Texas,77041,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,10,2016,10,2016,1419.247,Medium Value,6
CA-2016-118738,10/24/2016,10/30/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.361,10,2016,10,2016,1419.247,Medium Value,6
CA-2016-118738,10/24/2016,10/30/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Houston,Texas,77041,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,10,2016,10,2016,1419.247,Medium Value,6
CA-2018-134152,5/27/2018,5/31/2018,Standard Class,RP-19855,Roy Phan,Corporate,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,5,2018,5,2018,2055.356,Medium Value,4
CA-2018-134152,5/27/2018,5/31/2018,Standard Class,RP-19855,Roy Phan,Corporate,Seattle,Washington,98103,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.44,5,2018,5,2018,2055.356,Medium Value,4
CA-2015-125542,12/5/2015,12/7/2015,First Class,NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,12,2015,12,2015,1972.599,Medium Value,2
CA-2015-125542,12/5/2015,12/7/2015,First Class,NB-18655,Nona Balk,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,12,2015,12,2015,1972.599,Medium Value,2
CA-2017-136021,8/14/2017,8/18/2017,Standard Class,JM-15580,Jill Matthias,Consumer,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,8,2017,8,2017,303.948,Low Value,4
CA-2017-136021,8/14/2017,8/18/2017,Standard Class,JM-15580,Jill Matthias,Consumer,Los Angeles,California,90045,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,8,2017,8,2017,303.948,Low Value,4
CA-2017-149195,9/5/2017,9/7/2017,Second Class,DM-13525,Don Miller,Corporate,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,9,2017,9,2017,1376.792,Medium Value,2
CA-2017-149195,9/5/2017,9/7/2017,Second Class,DM-13525,Don Miller,Corporate,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,9,2017,9,2017,1376.792,Medium Value,2
CA-2017-149195,9/5/2017,9/7/2017,Second Class,DM-13525,Don Miller,Corporate,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,9,2017,9,2017,1376.792,Medium Value,2
CA-2018-161410,6/26/2018,7/3/2018,Standard Class,CC-12220,Chris Cortes,Consumer,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,6,2018,7,2018,3670.258,Medium Value,7
CA-2018-161410,6/26/2018,7/3/2018,Standard Class,CC-12220,Chris Cortes,Consumer,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,6,2018,7,2018,3670.258,Medium Value,7
CA-2018-152786,3/12/2018,3/17/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,3,2018,3,2018,1398.382,Medium Value,5
CA-2018-164707,2/18/2018,2/21/2018,Second Class,CV-12805,Cynthia Voltz,Corporate,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,2,2018,2,2018,2370.3136,Medium Value,3
CA-2018-164707,2/18/2018,2/21/2018,Second Class,CV-12805,Cynthia Voltz,Corporate,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,2,2018,2,2018,2370.3136,Medium Value,3
CA-2018-164707,2/18/2018,2/21/2018,Second Class,CV-12805,Cynthia Voltz,Corporate,Los Angeles,California,90045,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.82,2,2018,2,2018,2370.3136,Medium Value,3
CA-2018-163874,11/10/2018,11/12/2018,Second Class,NC-18535,Nick Crebassa,Corporate,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,11,2018,11,2018,8241.739,High Value,2
US-2015-123183,11/19/2015,11/25/2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,11,2015,11,2015,1284.38,Medium Value,6
US-2015-123183,11/19/2015,11/25/2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,11,2015,11,2015,1284.38,Medium Value,6
US-2015-123183,11/19/2015,11/25/2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,11,2015,11,2015,1284.38,Medium Value,6
US-2015-123183,11/19/2015,11/25/2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,11,2015,11,2015,1284.38,Medium Value,6
CA-2015-104829,11/18/2015,11/21/2015,Second Class,JG-15805,John Grady,Corporate,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,11,2015,11,2015,1507.018,Medium Value,3
US-2017-147340,9/24/2017,9/24/2017,Same Day,EB-13750,Edward Becker,Corporate,San Francisco,California,94110,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,9,2017,9,2017,3236.314,Medium Value,0
CA-2017-145492,11/20/2017,11/27/2017,Standard Class,MC-17605,Matt Connell,Corporate,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,11,2017,11,2017,2258.192,Medium Value,7
CA-2017-163202,9/27/2017,10/2/2017,Standard Class,BM-11650,Brian Moss,Corporate,Lancaster,Ohio,43130,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,9,2017,10,2017,7294.185,High Value,5
CA-2017-117681,4/9/2017,4/14/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,4,2017,4,2017,2533.164,Medium Value,5
CA-2018-132262,9/21/2018,9/23/2018,First Class,ML-18265,Muhammed Lee,Consumer,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,9,2018,9,2018,162.232,Low Value,2
CA-2018-132262,9/21/2018,9/23/2018,First Class,ML-18265,Muhammed Lee,Consumer,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,9,2018,9,2018,162.232,Low Value,2
CA-2018-123043,8/24/2018,8/29/2018,Standard Class,AH-10195,Alan Haines,Corporate,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,8,2018,8,2018,1587.452,Medium Value,5
CA-2018-123043,8/24/2018,8/29/2018,Standard Class,AH-10195,Alan Haines,Corporate,New York City,New York,10024,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,8,2018,8,2018,1587.452,Medium Value,5
US-2017-143280,2/22/2017,2/26/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,Los Angeles,California,90045,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,2,2017,2,2017,1707.286,Medium Value,4
US-2017-143280,2/22/2017,2/26/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,Los Angeles,California,90045,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,2,2017,2,2017,1707.286,Medium Value,4
US-2017-143280,2/22/2017,2/26/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,Los Angeles,California,90045,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,2,2017,2,2017,1707.286,Medium Value,4
CA-2018-108854,12/8/2018,12/14/2018,Standard Class,DM-13345,Denise Monton,Corporate,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,12,2018,12,2018,4074.472,Medium Value,6
CA-2018-108854,12/8/2018,12/14/2018,Standard Class,DM-13345,Denise Monton,Corporate,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,12,2018,12,2018,4074.472,Medium Value,6
CA-2018-108854,12/8/2018,12/14/2018,Standard Class,DM-13345,Denise Monton,Corporate,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,12,2018,12,2018,4074.472,Medium Value,6
CA-2018-108854,12/8/2018,12/14/2018,Standard Class,DM-13345,Denise Monton,Corporate,San Francisco,California,94109,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,12,2018,12,2018,4074.472,Medium Value,6
CA-2018-166856,9/18/2018,9/22/2018,Standard Class,TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,88101,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,9,2018,9,2018,2243.274,Medium Value,4
CA-2018-166856,9/18/2018,9/22/2018,Standard Class,TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,88101,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,9,2018,9,2018,2243.274,Medium Value,4
CA-2017-153157,9/11/2017,9/14/2017,First Class,TB-21625,Trudy Brown,Consumer,Wichita,Kansas,67212,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,9,2017,9,2017,2797.668,Medium Value,3
US-2018-125647,9/23/2018,9/28/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,9,2018,9,2018,2580.704,Medium Value,5
US-2018-125647,9/23/2018,9/28/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,60653,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,9,2018,9,2018,2580.704,Medium Value,5
US-2018-125647,9/23/2018,9/28/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,60653,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,9,2018,9,2018,2580.704,Medium Value,5
CA-2015-132542,10/6/2015,10/8/2015,Second Class,AM-10360,Alice McCarthy,Corporate,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,10,2015,10,2015,814.012,Low Value,2
CA-2016-110877,10/23/2016,10/26/2016,First Class,JE-15715,Joe Elijah,Consumer,Houston,Texas,77041,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,36.288,10,2016,10,2016,8697.843,High Value,3
CA-2016-110877,10/23/2016,10/26/2016,First Class,JE-15715,Joe Elijah,Consumer,Houston,Texas,77041,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,10,2016,10,2016,8697.843,High Value,3
US-2017-151827,3/31/2017,4/2/2017,Second Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.782,3,2017,4,2017,3036.547,Medium Value,2
US-2017-151827,3/31/2017,4/2/2017,Second Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,3,2017,4,2017,3036.547,Medium Value,2
US-2017-163258,12/29/2017,1/2/2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,Los Angeles,California,90045,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,12,2017,1,2018,2206.128,Medium Value,4
CA-2018-103009,11/3/2018,11/5/2018,Second Class,PJ-18835,Patrick Jones,Corporate,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,11,2018,11,2018,1220.09,Medium Value,2
US-2018-120649,1/20/2018,1/26/2018,Standard Class,JF-15490,Jeremy Farry,Consumer,Waterbury,Connecticut,6708,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,1,2018,1,2018,890.95,Low Value,6
CA-2017-153598,12/3/2017,12/6/2017,First Class,NM-18520,Neoma Murray,Consumer,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,12,2017,12,2017,2161.979,Medium Value,3
CA-2017-153598,12/3/2017,12/6/2017,First Class,NM-18520,Neoma Murray,Consumer,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,12,2017,12,2017,2161.979,Medium Value,3
US-2017-108497,6/14/2017,6/14/2017,Same Day,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,6,2017,6,2017,1691.505,Medium Value,0
CA-2017-113096,9/2/2017,9/4/2017,First Class,SZ-20035,Sam Zeldin,Home Office,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,9,2017,9,2017,3625.329,Medium Value,2
CA-2015-136861,9/5/2015,9/7/2015,First Class,PR-18880,Patrick Ryan,Consumer,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,9,2015,9,2015,1840.178,Medium Value,2
CA-2018-117422,10/21/2018,10/25/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,Lakewood,Ohio,44107,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,10,2018,10,2018,3418.742,Medium Value,4
CA-2018-117422,10/21/2018,10/25/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,Lakewood,Ohio,44107,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,10,2018,10,2018,3418.742,Medium Value,4
CA-2018-117422,10/21/2018,10/25/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,Lakewood,Ohio,44107,East,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216,10,2018,10,2018,3418.742,Medium Value,4
CA-2018-129707,4/25/2018,4/29/2018,Standard Class,LH-16750,Larry Hughes,Consumer,Chandler,Arizona,85224,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.896,4,2018,4,2018,287.426,Low Value,4
CA-2016-160171,10/19/2016,10/24/2016,Standard Class,RM-19675,Robert Marley,Home Office,Los Angeles,California,90008,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,10,2016,10,2016,5979.096,High Value,5
CA-2016-160171,10/19/2016,10/24/2016,Standard Class,RM-19675,Robert Marley,Home Office,Los Angeles,California,90008,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270,10,2016,10,2016,5979.096,High Value,5
CA-2015-103317,7/5/2015,7/8/2015,First Class,DM-13525,Don Miller,Corporate,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,7,2015,7,2015,1376.792,Medium Value,3
CA-2015-103317,7/5/2015,7/8/2015,First Class,DM-13525,Don Miller,Corporate,Palm Coast,Florida,32137,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,7,2015,7,2015,1376.792,Medium Value,3
CA-2015-103317,7/5/2015,7/8/2015,First Class,DM-13525,Don Miller,Corporate,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,7,2015,7,2015,1376.792,Medium Value,3
CA-2017-167115,4/4/2017,4/9/2017,Standard Class,EH-14185,Evan Henry,Consumer,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,4,2017,4,2017,923.884,Low Value,5
US-2018-153633,11/13/2018,11/18/2018,Second Class,TC-21295,Toby Carlisle,Consumer,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064,11,2018,11,2018,4266.812,Medium Value,5
CA-2018-155929,9/9/2018,9/13/2018,Standard Class,AI-10855,Arianne Irving,Consumer,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.368,9,2018,9,2018,4375.786,Medium Value,4
CA-2016-148712,4/17/2016,4/23/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,4,2016,4,2016,1733.443,Medium Value,6
CA-2016-148712,4/17/2016,4/23/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,New York City,New York,10035,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,4,2016,4,2016,1733.443,Medium Value,6
CA-2016-148712,4/17/2016,4/23/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,New York City,New York,10035,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,4,2016,4,2016,1733.443,Medium Value,6
CA-2017-128307,7/25/2017,7/29/2017,Standard Class,BE-11335,Bill Eplett,Home Office,Houston,Texas,77041,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,7,2017,7,2017,4204.676,Medium Value,4
US-2017-127425,8/26/2017,8/31/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,New York City,New York,10035,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33,8,2017,8,2017,6528.034,High Value,5
US-2017-127425,8/26/2017,8/31/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,New York City,New York,10035,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,8,2017,8,2017,6528.034,High Value,5
US-2015-119081,9/12/2015,9/19/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,9,2015,9,2015,14595.62,High Value,7
US-2015-119081,9/12/2015,9/19/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,9,2015,9,2015,14595.62,High Value,7
US-2015-119081,9/12/2015,9/19/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,9,2015,9,2015,14595.62,High Value,7
US-2015-119081,9/12/2015,9/19/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,9,2015,9,2015,14595.62,High Value,7
CA-2017-140613,7/22/2017,7/29/2017,Standard Class,KN-16705,Kristina Nunn,Home Office,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,7,2017,7,2017,2003.01,Medium Value,7
US-2018-108700,5/19/2018,5/23/2018,Standard Class,PJ-18835,Patrick Jones,Corporate,Rockford,Illinois,61107,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,5,2018,5,2018,1220.09,Medium Value,4
CA-2018-160962,4/28/2018,5/2/2018,Standard Class,MC-17605,Matt Connell,Corporate,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,4,2018,5,2018,2258.192,Medium Value,4
CA-2018-160962,4/28/2018,5/2/2018,Standard Class,MC-17605,Matt Connell,Corporate,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,4,2018,5,2018,2258.192,Medium Value,4
CA-2018-130631,12/29/2018,1/2/2019,Standard Class,BS-11755,Bruce Stewart,Consumer,Edmonds,Washington,98026,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,12,2018,1,2019,2562.382,Medium Value,4
CA-2018-130631,12/29/2018,1/2/2019,Standard Class,BS-11755,Bruce Stewart,Consumer,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,12,2018,1,2019,2562.382,Medium Value,4
CA-2018-116680,9/4/2018,9/6/2018,Second Class,PK-19075,Pete Kriz,Consumer,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,9,2018,9,2018,8646.934,High Value,2
CA-2018-116680,9/4/2018,9/6/2018,Second Class,PK-19075,Pete Kriz,Consumer,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,9,2018,9,2018,8646.934,High Value,2
US-2015-107405,3/21/2015,3/25/2015,Standard Class,TS-21205,Thomas Seio,Corporate,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,3,2015,3,2015,5371.09,High Value,4
CA-2018-101574,9/28/2018,10/4/2018,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,9,2018,10,2018,1526.5,Medium Value,6
CA-2015-146591,1/19/2015,1/20/2015,First Class,TS-21340,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,1,2015,1,2015,974.782,Low Value,1
CA-2015-146591,1/19/2015,1/20/2015,First Class,TS-21340,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,1,2015,1,2015,974.782,Low Value,1
CA-2015-146591,1/19/2015,1/20/2015,First Class,TS-21340,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,1,2015,1,2015,974.782,Low Value,1
CA-2015-146591,1/19/2015,1/20/2015,First Class,TS-21340,Toby Swindell,Consumer,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,1,2015,1,2015,974.782,Low Value,1
CA-2015-107706,2/14/2015,2/19/2015,Second Class,ST-20530,Shui Tom,Consumer,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,2,2015,2,2015,433.34,Low Value,5
CA-2017-122448,6/9/2017,6/14/2017,Standard Class,DB-13210,Dean Braden,Consumer,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,6,2017,6,2017,2332.577,Medium Value,5
CA-2015-132451,9/26/2015,9/27/2015,First Class,KF-16285,Karen Ferguson,Home Office,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,9,2015,9,2015,10604.266,High Value,1
CA-2015-132451,9/26/2015,9/27/2015,First Class,KF-16285,Karen Ferguson,Home Office,San Diego,California,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,9,2015,9,2015,10604.266,High Value,1
CA-2017-158547,5/30/2017,6/4/2017,Standard Class,JM-16195,Justin MacKendrick,Consumer,Hamilton,Ohio,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,2017,6,2017,2833.926,Medium Value,5
CA-2018-116946,12/19/2018,12/23/2018,Standard Class,TS-21505,Tony Sayre,Consumer,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,12,2018,12,2018,2243.274,Medium Value,4
CA-2018-116946,12/19/2018,12/23/2018,Standard Class,TS-21505,Tony Sayre,Consumer,Parker,Colorado,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,12,2018,12,2018,2243.274,Medium Value,4
CA-2018-116946,12/19/2018,12/23/2018,Standard Class,TS-21505,Tony Sayre,Consumer,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,12,2018,12,2018,2243.274,Medium Value,4
CA-2018-121741,12/26/2018,12/26/2018,Same Day,YC-21895,Yoseph Carroll,Corporate,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,12,2018,12,2018,5454.35,High Value,0
CA-2018-169691,6/15/2018,6/18/2018,First Class,Dp-13240,Dean percer,Home Office,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,6,2018,6,2018,7198.761,High Value,3
CA-2018-169691,6/15/2018,6/18/2018,First Class,Dp-13240,Dean percer,Home Office,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,6,2018,6,2018,7198.761,High Value,3
CA-2018-169691,6/15/2018,6/18/2018,First Class,Dp-13240,Dean percer,Home Office,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,6,2018,6,2018,7198.761,High Value,3
